atmosphere,city,cleanliness,country,description,distance,facilities,kind,location,name,price,rating,rating_cat,reviews,security,services,staff,value_for_money
7.3,Hoi An,7.3,Vietnam,"Happy Monkey Hostel is perfectly located in Hoi An with Hoi An Historic Museum 6 km from the hostel, while Assembly Hall of Chaozhou Chinese Congregation 6 km from the property. 5 minute walking to the An Bang beach, 2 minute to the river. Among the facilities of this property are a restaurant, ticket service and a tour desk, along with free WiFi. Guests can make use of a private beach area. We also have breakfast, lunch and dinner service. Everyday we have program for my guest enjoy evening (happy hour, cooking class, free beer, free rum coke, free bike tour, BBQ....) when you stay with us, you will feel in your family. We will share everything local experience for my guest, and good recommend some place famous, tour and cheapest bus for your holiday after stay with us. **Things to note & policies** Free cancellation: 1 day before the arrival Check in from: 14:00 Check out before: 12:00 Reception time: 7:00 - 22:000 Payment on arrival: cash and credit card Tax included in room rate Breakfast included No curfew No smoking in room but have certain smoking area. Child friendly Pets are not allowed  View House Rules  ",0.7,8.7,Hostel,10.0,Happy Monkey Hostel,US$6.50,8.8,Fabulous,9,10.0,"Free Breakfast, Free City Maps, Free Internet Access, Free Parking, Free WiFi, Towels Included, Adaptors, Air Conditioning, BBQ, Bicycle Parking, Ceiling Fan, Children's Play Area, Cooker, Fridge/Freezer, Hair Dryers, Hair Dryers For Hire, Hot Showers, Indoor Swimming Pool, Meeting Rooms, Outdoor Swimming Pool, Outdoor Terrace, Parking, Reading Light, Safe Deposit Box, Security Lockers, Swimming Pool, Airport Transfers, Bicycle Hire, Currency Exchange, Express check-in / out, Housekeeping, Late check-out, Luggage Storage, Reception (limited hours), Shuttle Bus, Tours/Travel Desk, Bar, Cafe, Meals Available, Mini-Supermarket, Restaurant, Nightclub, Wi-Fi",8.7,9.3
,Hoi An,,Vietnam,"Golden Star Villa Hoi An is located in Tra Que Vegetable Village, is surrounded by green paddy filed. The villa includes 7 rooms which designed modernly with warmly space and most modern and comfortable. All rooms have balcony with pool view and garden view , the also have outside pool and free bicycle. When you come to villa, you will feel friendly welcome, experience the atmosphere of a Vietnamese family. The best professional services, we sure that you will have a unforgettable in Golden Star Villa Hoi An. Terms & Conditions Cancellation policy: 3 days before arrival. In case of a late cancellation or No Show, you will be charged the first night of your stay. Check in from 14:00 to 23:00 . Check out before 12:00 . 24 hours reception. Taxes included. Breakfast included. No curfew. Child friendly. Non smoking except for specific areas.  View House Rules  ",4,,Hostel,,Golden Star Villa Hoi An,US$4.21,10.0,Superb,1,,"Free Breakfast, Free Internet Access, Free Parking, Free WiFi, Bicycle Parking, Cable TV, Cots Available, Dryer, Fridge/Freezer, Hair Dryers, Hair Dryers For Hire, Hot Showers, Key Card Access, Outdoor Swimming Pool, Outdoor Terrace, Parking, Security Lockers, Swimming Pool, Wheelchair Friendly, 24 Hour Reception, 24 Hour Security, Airport Transfers, Bicycle Hire, Currency Exchange, Direct Dial Telephone, Housekeeping, Internet Access, Tours/Travel Desk, Café, Meals Available",,
5.5,Hoi An,8.0,Vietnam,"At Iris Villa, friendly staff can assist guests with laundry/dry cleaning services and airport transfer arrangements. Tastefully-furnished, air-conditioned rooms come with tiled flooring, a wardrobe, in-room safe, a flat-screen cable TV and seating area. Dining table, minibar and electric kettle are also included. The en suite bathroom has a bathtub, shower facility, towels and hairdryer. Some room have rice view and big size. The in-house restaurant serves a delectable spread of local dishes. A variety of drinks can be ordered at the bar, while room service option is provided. Special diet meals can also be prepared upon request. ***Property Policies and Conditions*** 1).1 day advance notice for free cancellation. 2).Our check in time is after 8am and check out time is before 12 noon. 3).We accept credit card and cash payment upon arrival. 4).Iris villa Hoi An is a great choice for travelers interested in cycling, beach and old town. 5).All children under 12 years are charged USD 10 per night for extra beds. 6).The guest can check in early , bike can rent about 1 dollar per day.  View House Rules  ",3.1,8.0,Hotel,8.0,Iris Villa Hoi An,US$8.57,7.7,Very Good,242,9.0,"Free Breakfast, Free City Maps, Free Parking, Free WiFi, Towels Included, Air Conditioning, Book Exchange, Cable TV, Card Phones, Cots Available, Hair Dryers, Hot Showers, Outdoor Swimming Pool, Swimming Pool, 24 Hour Reception, 24 Hour Security, Airport Transfers, Bicycle Hire, Currency Exchange, Housekeeping, Late check-out, Laundry Facilities, Reception (limited hours), Tours/Travel Desk, Minibar, Restaurant, Tea & Coffee Making Facilities, Wi-Fi",7.5,8.0
,Hoi An,,Vietnam,"It is a 6-minute walk from the beach. Situated in the Cam An district of Hoi An, An Bang Golden Beach Villa is 4 km from Hoi An Historic Museum and 4 km from Assembly Hall of Chaozhou Chinese Congregation. Boasting a 24-hour front desk, this property also provides guests with a restaurant. The accommodation provides a shared lounge, ticket service and organizing tours for guests. At the bed and breakfast, every room is equipped with a desk and a flat-screen TV. Rooms are complete with a private bathroom fitted with a bidet and free toiletries, while some rooms include a balcony. All guest rooms will provide guests with a fridge. Buffet and Asian breakfast options are available daily at An Bang Golden Beach Villa. Cam An is an excellent choice for tourists who prefer the sea, restaurant, and local food. Terms and conditions: Free Cancellation:1 Days before the arrival without being charged by the property Check in from 14:00 Check out Before 12:00 Payment on Arrival: Cash and Credit Card Tax Included Breakfast Included NO smoking in Room, but have a smoking area Reception working hours 24hours  View House Rules  ",1.5,,Bed and Breakfast,,An Bang Golden Beach Villa,US$10.00,,No Rating,0,,"Free Breakfast, Free City Maps, Free Internet Access, Free Parking, Free WiFi, Towels Included, Adaptors, Air Conditioning, Cable TV, Card Phones, Dryer, Fridge/Freezer, Hair Dryers, Hot Showers, Hot Tub, Parking, 24 Hour Reception, 24 Hour Security, Airport Transfers, Bicycle Hire, Currency Exchange, Internet Access, Late check-out, Luggage Storage, Reception (limited hours), Tours/Travel Desk, Café, Restaurant, Tea & Coffee Making Facilities",,
9.7,Hoi An,8.7,Vietnam,"Under The CoConut Tree An Bang Beacher HOI AN HOMESTAY. Come to relax and unwind in one of our beautiful bamboo huts tucked away amongst the trees. Visitors can enjoy the beauty of our home stay. Take a walk on the beach, or enjoy any number of other actives in the HOI AN area. Bicycles and motorbikes are available for hire at reasonable rates for all guest to enjoy traveling along the beach front or into town. Under The Coconut Tree is your ideal location to spend a few days, or a few weeks in Vietnam's beautiful city of Hoi An.  View House Rules  ",4.2,9.1,Hotel,9.3,Under The Coconut Tree,US$11.00,9.2,Superb,134,8.8,"Free Breakfast, Free City Maps, Free Internet Access, Free Parking, Free WiFi, Linen Included, Bicycle Parking, Book Exchange, Card Phones, Ceiling Fan, Cooker, Cots Available, Dryer, Fridge/Freezer, Hair Dryers, Hot Showers, Outdoor Terrace, Parking, Reading Light, Safe Deposit Box, Security Lockers, Washing Machine, Wheelchair Friendly, 24 Hour Security, Airport Transfers, ATM, Bicycle Hire, Currency Exchange, Housekeeping, Internet Access, Late check-out, Laundry Facilities, Luggage Storage, Reception (limited hours), Tours/Travel Desk, Towels for hire, Bar, Cafe, Meals Available, Restaurant, Board Games, Wi-Fi",9.8,9.3
,Hoi An,,Vietnam,"After a few minutes of walking, you can get to the local bus station, the silk village and some ancient pagodas.  It’s about 15 minutes of cycling to Tra Que vegetable village, An Bang Beach and Hoi An Ancient Town. Da Nang International Airport is 35km away. Our modern house has a beautiful garden and a lot of fresh air. All rooms are well equipped and come with balconies. Furthermore, you will be interested in finding out the Vietnamese lifestyle such as daily activities, the traditional worship, Tet holiday, etc. Our excellent facilities along with friendly and professional staff will certainly make you comfortable and relaxed.  View House Rules  ",4.3,,Hostel,,Sun Lake Homestay,US$5.50,9.9,Superb,2,,"Free City Maps, Free Internet Access, Free Parking, Free WiFi, Towels Included, Air Conditioning, Bicycle Parking, Cable TV, Card Phones, Ceiling Fan, Hair Dryers, Hair Dryers For Hire, Hot Tub, Iron / Ironing Board, Outdoor Terrace, Parking, Reading Light, Self-Catering Facilities, 24 Hour Reception, 24 Hour Security, Airport Transfers, Bicycle Hire, Late check-out, Laundry Facilities, Reception (limited hours), Shuttle Bus, Tours/Travel Desk, Wake-up calls, Minibar, Restaurant, Wi-Fi",,
4.0,Hoi An,6.0,Vietnam,"Perfect location in central Hoi An near Old Town, markets, An Bang Beach, & lantern festival. FREE BREAKFAST & bicycle use. Free pick up and drop off at bus station. Da Nang Airport and  train station is about $15 USD. Motorbike rental avail  $6/day. Laundry service avail. In house travel agent can book air ticket , train, bus. 'My Son' ancient temple is a 'must see.' Marble Mountain & Cham Island tours avail.The floating lantern is so nice , guest can enjoy the snorkerling and diving in Hoi An . Fishing tour is also very nice to see.  View House Rules  ",1.7,8.0,Bed and Breakfast,8.0,Hoang Thu Homestay,US$10.00,6.9,Good,15,8.0,"Free City Maps, Free Internet Access, Free Parking, Free WiFi, Towels Included, BBQ, Bicycle Parking, Cable TV, Card Phones, Ceiling Fan, Elevator, Fridge/Freezer, Hair Dryers For Hire, Hot Showers, Microwave, Outdoor Terrace, Parking, Safe Deposit Box, Self-Catering Facilities, 24 Hour Reception, 24 Hour Security, Housekeeping, Internet Access, Late check-out, Laundry Facilities, Luggage Storage, Reception (limited hours), Tours/Travel Desk, Wake-up calls, Café, Meals Available, Mini-Supermarket, Restaurant, Tea & Coffee Making Facilities",6.0,8.0
8.6,Hoi An,9.4,Vietnam,"Paddy's Hostel & Bar is ideally located only a 5min walk from Cua Dai beach and a 15 min cycle from the ancient old town of Hoi An. We provide free bicycle rental, laundry service, towel rental,free wifi, Top Gear tours to Hue, cooking classes and Cham Island tours, train & bus tickets, visa extensions as well as free and independent travel advice for your onward journey. We provide single bed, double bed dorm rooms & private rooms. All rooms are clean and comfortable with their own shower and toilet, each guest will have their own locker for their valuables. Our Paddy's Irish bar provides great western & local food, a big selection of beers, ciders & spirits. We show all sport including AFL, NRL, Premier league, Rugby union, GAA and more on our big projector screens! Not forgetting the awesome beer garden with a swimming pool, the perfect way to cool off after a hot day  in Hoi An! WE  ALSOOFFER : FREE fastest Wifi FREE 1 beer everyday from 6-7pm FREE warm and delicious family Dinner every Thursday night (will not available it on any special days) FREE western Breakfast FREE drinking water all day FREE tour to country side and exploring Cam Kim Island every Friday FREE bicycle to get around Hoi An we are 5 minutes walk to the beach so you can walk FREE all day :) TOP TOURS YOU WOULD LOVE TO DO DURING  YOUR STAY IN HOI AN. Day trip to Cham island Cooking class Paddle Boarding Visit Tailors Basket boat trip trough the Palm Groves Fishing with Locals Try egg coffee etc... ***Property Policies & Conditions: 1. Reception open from 7am to 10pm 2. Check in at 1pm 3. Check out before 11am 4. All rooms are non smoking 5. Card and cash both welcome when check in at the property. 6.  At least 2 days advance notice for free cancellation.  View House Rules  ",1.1,9.2,Bed and Breakfast,8.1,Paddy's Hostel & Bar Hoi An,US$6.00,8.9,Fabulous,1051,9.1,"Free Breakfast, Free City Maps, Free Internet Access, Free Parking, Free WiFi, Linen Included, Air Conditioning, Bicycle Parking, Book Exchange, Cable TV, Card Phones, Ceiling Fan, Common Room, Hot Showers, Iron / Ironing Board, Jobs Board, Outdoor Swimming Pool, Outdoor Terrace, Parking, Reading Light, Safe Deposit Box, Security Lockers, Swimming Pool, 24 Hour Security, Airport Transfers, ATM, Bicycle Hire, Housekeeping, Internet Access, Late check-out, Laundry Facilities, Reception (limited hours), Tours/Travel Desk, Towels for hire, Bar, Cafe, Meals Available, Restaurant, Foosball, Games Room, Pool Table, Wi-Fi",9.2,8.8
8.0,Hoi An,10.0,Vietnam,"Our homestay is situated 3.5 km out of the old town of Hoi An in the beautiful surroundings of Hoi An. From here, you can enjoy cycling to the center or through rice paddies and to the beach. We have an outdoor terrace with seating and a garden. There is a kitchenette and shops and restaurants nearby. If you want, you can join the family dinners. At our homestay, we are happy to help you plan trips, as we also have a travel agency. The warm and friendly family can take you to local markets and teach you Vietnamese recipes. We have free wifi on the entire property. There is also a small shop at the place to buy drinks, snacks and amenities. ***Property Policies & Conditions: Please note that we are a family home stay. At the house, we live with three generations.  If you want to experience the real laid-back Vietnamese lifestyle, this is the perfect place for you. Our family is always warm and welcoming and we love to meet new people from all over the world. However, with this in mind and the traditional bamboo buildings, we are not a party place. 1. At least 1 day advance notice for free cancellation. 2. Check in 14:00 pm & check out 11:30 am. 3. Card and cash both welcome when check in at the property.  View House Rules  ",4.4,10.0,Hostel,6.0,Golden Lantern Homestay,US$7.00,8.9,Fabulous,192,8.0,"Free City Maps, Free Internet Access, Free Parking, Free WiFi, Linen Included, Towels Included, Air Conditioning, BBQ, Bicycle Parking, Book Exchange, Breakfast Not Included, Card Phones, Ceiling Fan, Common Room, Cooker, Hair Dryers, Hot Showers, Iron / Ironing Board, Microwave, Outdoor Terrace, Parking, Reading Light, Security Lockers, Washing Machine, 24 Hour Reception, 24 Hour Security, Airport Transfers, Bicycle Hire, Currency Exchange, Express check-in / out, Fax Service, Housekeeping, Internet Access, Internet café, Late check-out, Luggage Storage, Shuttle Bus, Tours/Travel Desk, Wake-up calls, Bar, Cafe, Meals Available, Mini-Supermarket, Restaurant, Wi-Fi",10.0,10.0
9.8,Hoi An,9.8,Vietnam,"*Chilled out place * No bunk beds  *Air-conditioned  Rooms *Waterstation * Swimming Pool * 5min walk to An Bang Beach *Wifi *Weekly Bonfire Wanderlust Hostel is located in An Bang with only 400 meters distances from the beach and only 4kms to the old town. Wanderlust Hostel has shared dormitory (3-5 people/room, No Bunk Bed). With super comfy beds, huge lockers, air-conditioning, modern and cleanest en-suite bathrooms with hot water showers. We also have an outdoor pool, free Wi-Fi is available in every room and in the shared areas. The dorm has a terrace that also opens up with a view of the big garden and the swimming pool. Loads of awesome common areas, there is a big garden with chairs and hammocks to chill out after a busy day. You can enjoy ours on-site restaurant/bar. We offer daily delicious homemade food including healthy breakfast and great vegan options. Wanderlust Hostel is a great choice for travellers interested in beaches, meeting people around the world, loads of free activities and experiences with locals. The staff speaks English and are more than happy to share experience. At Wanderlust Hostel, we offer: - Daily events - Weekly bonfire - Swimming pool - Tour information - Airport / Train station pick up/ drop off - Scooter/bicycle for rent - Laundry service - Healthy menu available ***Property Policies & Conditions: 1. Cancellation Policy: 3 day before arrival. 2. Check in time 14:00. please write us a message if you check in after 8pm 3. Check out before 12:00 (noon). 4. Payment upon arrival by cash or credit card. 5. Taxes: not included.Will be charge extra 15% on arrival. 6. No smoking in rooms, but smoking area is provided. 7. Reception Working Hours: 8am- 21pm 8. Pet-Friendly. 9. For group booking ,we try our best to assign you all the same room but due to the small dorm sizes(3-5 people), it may not always be possible. Please write us a message so we can organise for you. We look forward to showing you an unforgettable stay in Hoi An and throughout your travels in Vietnam! Come to Hoi An, stay with us and you will never want to leave!  View House Rules  ",3.8,9.8,Hostel,9.3,Wanderlust Hostel,US$5.00,9.6,Superb,70,9.6,"Free City Maps, Free City Tour, Free Internet Access, Free Parking, Free WiFi, Linen Included, Towels Included, Adaptors, Air Conditioning, BBQ, Bicycle Parking, Book Exchange, Breakfast Not Included, Cable TV, Ceiling Fan, Common Room, Cooker, Dryer, Fridge/Freezer, Hair Dryers, Hot Showers, Microwave, Outdoor Swimming Pool, Outdoor Terrace, Parking, Security Lockers, Swimming Pool, Wheelchair Friendly, 24 Hour Reception, 24 Hour Security, Airport Transfers, Bicycle Hire, Currency Exchange, Express check-in / out, Housekeeping, Internet Access, Internet café, Laundry Facilities, Luggage Storage, Postal Service, Shuttle Bus, Tours/Travel Desk, Towels for hire, Wake-up calls, Bar, Cafe, Restaurant, Tea & Coffee Making Facilities, Wi-Fi",9.8,9.2
10.0,Hoi An,10.0,Vietnam,"Sunny riverside homestay - Experience a great blend of riverside relaxation, just a short bicycle to the old town. We have our own beautiful modern private rooms, all built around the pool. However interaction with the family is still a large part of the experience, and any guest who wishes to sit down for a chat or simply observe is greeted with open arms and a smile. The accommodation will provide you with a cable TV, air conditioning and a minibar. Featuring a shower, the private bathrooms also come with free toiletries and towels. All rooms have a private balcony and a bathtub. At Sunny riverside Homestay, you will find a 24-hour front desk, outside pool, pub, a garden, and a shared kitchen. Other facilities offered at the property include a shared lounge, a ticket service, and a tour desk. We offer : _ Free breakfast and welcome drink _ Free bicycle _ Free using outside swimming pool Terms and Conditions: Free Cancellation:3 Days before the arrival without being charged by the property Check in from 14:00 Check out Before 12:00 Payment on Arrival: Cash and Credit Card Tax Included Breakfast Included NO smoking in Room, but have a smoking area Reception working hours 24/24  View House Rules  ",4,10.0,Hostel,9.0,Sunny Riverside Homestay,US$8.00,9.9,Superb,7,10.0,"Free Breakfast, Free City Maps, Free Internet Access, Free Parking, Free WiFi, Air Conditioning, BBQ, Bicycle Parking, Cable TV, Fridge/Freezer, Hair Dryers, Outdoor Swimming Pool, Outdoor Terrace, Parking, Swimming Pool, 24 Hour Reception, Currency Exchange, Express check-in / out, Housekeeping, Internet Access, Late check-out, Luggage Storage, Postal Service, Tours/Travel Desk, Bar, Café, Meals Available, Minibar, Restaurant, Tea & Coffee Making Facilities, Nightclub, Wi-Fi",10.0,10.0
9.9,Hoi An,10.0,Vietnam,"Our Cheerful Hoi An Hostel is good location,just 8 mins to the center town and 2km to the An Bang .The hostel offers easy access to the city's must-see destinations.With slogan 'be fun be happy' we would like to bring everybody nice feeling like your home. All kind of room are very quite, included breakfast,WiFi,hot water,towel,air conditioner,hair dryer. Our friendly staffs always offer happy smiling,tour service,nice advises,express check-in/check-out, room service, airport transfer.. Two times a week we will teach you our Vietnamese language for your casual communication with local people as 'my name is...' i would like to by bread or beef noodle' how are you'.....And more we could do to making everybody 'feeling really Viet Nam' as local food tour,enjoy Vietnamese meals with us... Terms and Conditions: Free Cancellation: 1 Days before the arrival without being charged by the property Check in from 12pm noon to 21 pm Check out Before 12pm noon Payment on Arrival:Cash Only Tax Included Breakfast Included NO smoking in Room, but have smoking area Reception working hours from 6am to 9pm  View House Rules  ",2.5,9.8,Hotel,9.7,Cheerful Hoi An Hostel,US$16.06,9.9,Superb,547,10.0,"Free Breakfast, Free City Maps, Free Internet Access, Free Parking, Free WiFi, Towels Included, Air Conditioning, Bicycle Parking, Fridge/Freezer, Hair Dryers, Hot Showers, Microwave, Outdoor Terrace, Parking, Security Lockers, Airport Transfers, Currency Exchange, Housekeeping, Internet Access, Late check-out, Laundry Facilities, Luggage Storage, Postal Service, Reception (limited hours), Tours/Travel Desk, Wake-up calls, Cafe, Meals Available, Wi-Fi",10.0,10.0
,Hoi An,,Vietnam,"Golden Holiday Hoian Hotel is ideally located in the center, captures the essence of Hoi An peaceful meeting city.  It is a place where honeymooners, families, and travelers meet, relax and dine amidst the unique architecture. The newly 60 Guestroom and suites divided by luxuriously traditional and modern decoration definitely bring you more than what you expected.  Because the hotel luckily owns 3 frontages of the main road so all rooms have natural light, some have a pool view, some with garden view and some with street view. Restaurant: Drink and Food are freshly served at our hotel restaurant with its open window overlooking the garden and swimming pool. Swimming Pool: The large swimming pool and bar offer such majestic views of this unique destination. Spa: Professional and friendly Team definitely bring you the most comfortable treatment. Gym: Comfortable and clean. Available 24/24h. Elevator: Serves all floors. Fast wifi is free in every room. Terms and Conditions: Free Cancellation:3 Days before the arrival without being charged by the property Check in from 2p.m Check out Before 12p.m Payment on Arrival: Cash and Credit Card Tax Included Breakfast Included NO smoking in Room, but have a smoking area Reception working hours 24h  View House Rules  ",1.3,,Hostel,,Golden Holiday Hotel & Spa,US$6.00,,No Rating,0,,"Free Breakfast, Free City Maps, Free Internet Access, Free Parking, Free WiFi, Towels Included, Adaptors, Air Conditioning, Bicycle Parking, Book Exchange, Cable TV, Card Phones, Ceiling Fan, Cots Available, Dry Cleaning, Dryer, Elevator, Fitness Centre, Fridge/Freezer, Hair Dryers, Hot Showers, Hot Tub, Iron / Ironing Board, Key Card Access, Outdoor Swimming Pool, Outdoor Terrace, Parking, Reading Light, Safe Deposit Box, Swimming Pool, 24 Hour Reception, 24 Hour Security, Airport Transfers, Beauty Salon, Bicycle Hire, Business Centre, Concierge, Currency Exchange, Express check-in / out, Fax Service, Housekeeping, Internet Access, Late check-out, Laundry Facilities, Luggage Storage, Postal Service, Room Service  (24 hours), Room service (limited hours), Tours/Travel Desk, Wake-up calls, Bar, Café, Meals Available, Mini-Supermarket, Minibar, Restaurant, Tea & Coffee Making Facilities, Wi-Fi",,
9.0,Hoi An,10.0,Vietnam,"The accommodation will provide you with a cable TV, air conditioning and a minibar. Featuring a shower, the private bathrooms also come with free toiletries and towels. Some rooms have a private balcony and a bathtub. At Basil Homestay and Hostel you will find a 24-hour front desk, a garden and a shared kitchen. Other facilities offered at the property include shared lounge, a ticket service and a tour desk. This property is also rated for the best value in Hoi An! Guests are getting more for their money when compared to other properties in this city. ***Property Policies & Conditions: 1. Check-in from 14:00. 2. Check-out until 12:00 noon. 3. Card and cash both welcome when check in at the property. 4. At least 2 days advance notice for free cancellation. 5. All children are welcome. One child under 6 years stays free of charge when using existing beds. One child from 6 to 10 years is charged 50% of the room stay per night and person when using existing beds.  View House Rules  ",1.3,10.0,Hotel,7.0,Basil Homestay And Hostel,US$16.71,9.3,Superb,132,10.0,"Free Breakfast, Free City Maps, Free Parking, Free WiFi, Towels Included, Cable TV, Hot Showers, Self-Catering Facilities, 24 Hour Reception, Airport Transfers, Laundry Facilities, Shuttle Bus, Tours/Travel Desk, Tea & Coffee Making Facilities",10.0,9.0
9.2,Hoi An,9.3,Vietnam,"*Chill Out Place *Free Buffet Breakfast* Free Daily Activities *No Bunk Bed* Water Station *Good Location Guaranteed* Wifi *  Being one of the last three hotels located right inside the ancient town of Hoi An, Tribee Bana offers its guess unique views and the ease of transportation. Tribee Bana is more relaxing and chill out place among 5 Tribee hostels in Hoi An. We have excellence location. It just takes 5 minutes walk to the ancient town and 20 minutes cycle to the beach. We are also close to Hoi An Historic Museum, Japanese Covered Bridge and  Quảng Triệu Assembly Hall... With shared dorm rooms (3-4-5-6 people/room) and NO BUNK BED, air-condition, en-suite bathroom, especially large and funky common area. Tribee Hostels has social atmosphere (and a bit party) which is an oasis for you to refill your energy (easily connect other travelers) after long time traveling or long day with load of activities.  **** At Tribee Hostels, we offer our guest: - FREE awesome and unlimited breakfast - FREE drinking water all day long - FREE fastest wifi in town - FREE parking - FREE luggage store for whole year - FREE Rum & Coke - FREE fresh beer - FREE mouthwatering STREET FOOD TOUR - FREE amazing Spring Roll cooking class & dinner and Pub Crawl - FREE guide beautiful countryside Bicycle tour   *** Property Policy and Conditions: 1. Check in Time: from 14:00, latest check-in time is 6:00p.m. If you arrive after 6:00p.m, please send us a message, if not we will automatically sell your bed. Thank you! 2. Check out Time: till 11:00 3. Cash payment only upon check in at the property. 4. At least 1 day advance notice for free cancellation. 5. For group booking (more than 3people), we try our best to organize all of you in the same room but our dorm is small (3-4 people), so sometimes it is impossible. Please notice this before make your reservation As we welcome you in person at Tribee Hostels. If you have any question, our friendly and helpful staff will give you more information should you need, we do our best to make you feel like home. Tribee Hostels are the best hostels to stay, experience Hoi An's culture and connect people from all over the world! Come to Hoi An, stay with us and you will never want to leave!  View House Rules  ",2,9.3,Hostel,9.8,Tribee Bana Hostel,US$5.50,9.5,Superb,1252,9.4,"Free Breakfast, Free City Maps, Free Internet Access, Free Parking, Free WiFi, Linen Included, Towels Included, Air Conditioning, Bicycle Parking, Book Exchange, Ceiling Fan, Common Room, Cooker, Hair Dryers, Hot Showers, Iron / Ironing Board, Outdoor Terrace, Parking, Reading Light, Security Lockers, Self-Catering Facilities, Utensils, 24 Hour Security, Bicycle Hire, Currency Exchange, Housekeeping, Internet Access, Luggage Storage, Reception (limited hours), Tours/Travel Desk, Bar, Cafe, Meals Available, Mini-Supermarket, Restaurant, Tea & Coffee Making Facilities, Vending Machines, Board Games, Foosball, Wi-Fi",9.7,9.6
8.0,Hoi An,10.0,Vietnam,"Hoi An Prince hotel is very modern with great size rooms, very clean, and a great swimming pool to cool off in after touring around the ancient town. Good place to stay, quiet area and staff were friendly. Bed was very comfortable. Free Wi-Fi  and free using of bicycles. All elegant and classic-style rooms here will provide you with a flat-screen cable TV, air conditioning and a minibar. Featuring a walk-in shower, private bathrooms also come with free toiletries and towels. Free bottles of water are provided daily in every room. The hotel’s restaurant specializes in Vietnamese and international cuisine. Italian coffee such as Latte, Cappuccino, Espresso are available. Several dining options are available in the city center. The nearest grocery is within 500 m  View House Rules  ",1.2,10.0,Hostel,8.0,Hoi An Prince Hotel,US$8.44,9.4,Superb,3,10.0,"Free Breakfast, Free City Maps, Free Internet Access, Free Parking, Free WiFi, Towels Included, Air Conditioning, Cable TV, Card Phones, Elevator, Hair Dryers, Outdoor Swimming Pool, 24 Hour Reception, 24 Hour Security, Airport Transfers, Currency Exchange, Housekeeping, Internet Access, Late check-out, Reception (limited hours), Tours/Travel Desk, Café, Minibar, Tea & Coffee Making Facilities, Pool Table",10.0,10.0
,Hoi An,,Vietnam,"Chieu Ha Village will deliver you a peaceful home-like experience when visiting a new land. You will experience a combination of old and new between the comfort of modernity and the peacefulness of Hoi An Old Town’s revered beauty. All rooms are designed according to the standard of a modern 4-stars hotel while at the same time they bear on themselves marks of Hoi An’s old house which consists of Paifang (a three-arched entrance gate), Yin/Yang tile roof, and wooden balconies. There is a pool located in the middle of Chieu Ha Village where you can swim or simply tan yourself and enjoy the sight around you. A mini botanical garden surrounded with tree-gates, fragrant with jasmine-flower scent, and submerged in a rustic space which can be found nowhere else is available for those who love coffee and conversations with a friend. The L-shape design of the Village allows mosts rooms to enjoy the view of the pool and the surrounding sight. Chieu Ha Village lies at the heart of Hoi An—one of the world’s natural wonder, the tropical center of Vietnam consisting of two distinct seasons where you can discover the distinctive culture within peaceful rustic villages and Hoi An’s memorizing sights. Sun beams on the beach, a walk around Hoi An Old Quarter, the ancient city with green-mold old houses date back to hundreds of years, and a heart-warming space arose by flower lanterns often launched upon rivers are all the characterizations of Hoi An. During festival seasons, guests will have a chance to discover the local custom and culture of Quang Nam people and to celebrate those festivals such as Tet New Year or Mid-Autumn festival at Chieu Ha Village. Come and enjoy the nature organic alarm made of rooster crowing in the morning, the resonance of bird chirping together with the hospitality and the comfort complemented by private modern rooms as of luxurious hotel that you deserves. During festival seasons, guests will have a chance to discover the local custom and culture of Quang Nam people and to celebrate those festivals such as Tet New Year or Mid-Autumn at Chieu Ha Village. Contact us  to enjoy nature  View House Rules  ",2.1,,Hotel,,Chieu Ha Village,US$29.55,,,0,,"Free City Maps, Free Internet Access, Free Parking, Free WiFi, Linen Included, Towels Included, Air Conditioning, Bicycle Parking, Cable TV, Fitness Centre, Fridge/Freezer, Hair Dryers, Hot Showers, Key Card Access, Outdoor Swimming Pool, Outdoor Terrace, Parking, Reading Light, Swimming Pool, 24 Hour Security, Airport Transfers, Bicycle Hire, Express check-in / out, Fax Service, Internet Access, Late check-out, Laundry Facilities, Luggage Storage, Reception (limited hours), Room service (limited hours), Tours/Travel Desk, Towels for hire, Wake-up calls, Minibar, Tea & Coffee Making Facilities, Wi-Fi",,
