atmosphere,city,cleanliness,country,description,distance,facilities,kind,location,name,price,rating,rating_cat,reviews,security,services,staff,value_for_money
8.8,Hanoi,9.4,Vietnam,"Situated in the heart of Hanoi’s finest cultural landmark, the Old Quarter – the nest of all the historical legends and the well-reserved area, situated in a stimulating central area of the Old Quarter of Hanoi. It is well recommended for convenient location with very close distance to the main sights: just a 5-minute walk to Hoan Kiem lake, a 10-minute drive to Ho Chi Minh Mausoleum as well as Hanoi train station. Please reach us out at No. 56, Ngo Huyen Street, Hoan Kiem District, Hanoi, Vietnam. ***Property Policies & Conditions: 1. Payment Method upon check in guest can pay by Credit Card or Cash. 2. FREE Cancellation Deadline: 3 Days before check in date. 3. Our property Check In by 14:00 and  Check before 12:00 noon. 4. Our reception opening from 6.00 AM to 23:00 PM. 5. Our hotel will closes at 24.00 PM.  View House Rules  ",0.6,9.3,Hostel,9.8,Luxury Backpackers,US$7.00,9.4,Superb,924,9.7,"Free Breakfast, Free City Maps, Free Internet Access, Free WiFi, Towels Included, Air Conditioning, Cable TV, Card Phones, Hair Dryers, Safe Deposit Box, 24 Hour Security, Airport Transfers, Currency Exchange, Housekeeping, Internet Access, Late check-out, Laundry Facilities, Luggage Storage, Reception (limited hours), Tours/Travel Desk, Wake-up calls, Bar, Cafe, Meals Available, Restaurant, Tea & Coffee Making Facilities, Nightclub, Wii",9.6,9.5
8.9,Hanoi,8.3,Vietnam,"Right in the heart of Hanoi’s Old Quarter, our Downtown Hostel is known for its legendary bar, nightly parties and is a constant hive of activity. It is close to delicious street food and happening nightlife. Downtown offers both dorm and private rooms, all of which include breakfast and are air-conditioned during the night to ensure you have a comfortable nights’ sleep. Our restaurant and bar serves up tasty comfort food, local Vietnamese specialties and DAILY happy hours! We have awesome events including quiz nights, beer pong, themed dress-up nights and much much more…!! We also offer: - FREE WIFI - FREE BREAKFAST - FREE computers for guest use - FREE walking tours through the Old Quarter - FREE water re-fills - 24 Hour Reception with English and Vietnamese speaking Staff - Airport Pick Ups - Visa Invitation Letters - Chill-out floor with a pool table, foosball and comfy sofas and bean bags - Large TVs by the bar so you don’t miss out on your favourite sports - Outdoor roof terrace with a great streetscape view - AND of course, our legendary free Nightly Pub Crawl We have awesome travel desk staff who are ready to help with all your travel needs. Feel free to speak to them about anything from local daily recommendations to full country itinerary planning including a visit to our hostels in Hue, and Hoi An; an escape to paradise at our backpacker resort, Ninhvana; a stay in our lively city hostel in Sai Gon; a rural countryside adventure in the North AND of course, we can’t forget to mention that we are the home of the original Castaways Island trip in Ha Long Bay! We look forward to showing you an unforgettable stay in Hanoi! Cheers, The VBH Crew  View House Rules  ",0.7,8.7,Hostel,9.6,Hanoi Vietnam Backpacker Hostels Downtown,US$8.15,8.8,Fabulous,4741,8.8,"Free Breakfast, Free City Maps, Free City Tour, Free Internet Access, Free WiFi, Linen Included, Air Conditioning, BBQ, Book Exchange, Ceiling Fan, Common Room, Elevator, Hair Dryers For Hire, Hot Showers, Jobs Board, Key Card Access, Outdoor Terrace, Reading Light, Safe Deposit Box, Security Lockers, Towels Not Included, Wheelchair Friendly, 24 Hour Reception, 24 Hour Security, Airport Transfers, ATM, Housekeeping, Internet Access, Late check-out, Luggage Storage, Postal Service, Tours/Travel Desk, Towels for hire, Wake-up calls, Bar, Cafe, Restaurant, Foosball, Games Room, Nightclub, Pool Table, Wi-Fi",8.7,8.8
8.7,Hanoi,8.2,Vietnam,"Flipside Hostel is a Kiwi owned and operated hostel in Hanoi and as New Zealanders, we love a bit of adventure!  We have over 8 years of experience in the backpacker/adventure industry in South East Asia. In this time, we have grown to understand that what makes a country so memorable is to have a real mix of nightlife, culture and of course ADVENTURE! It doesn’t matter if you’re looking for a cheap, comfortable, clean dorm bed for you and your friends to rest your weary heads, or if you’re looking for a private room for a slice of peace and luxury that we all need from time to time - we have you covered! And they all come with a yummy free breakfast! On our top level we have a brilliant view of the Hanoi skyline from our awesome rooftop bar. Enjoy the coldest beer in Vietnam and rock out to some banging tunes while you overlook a beautiful sunset and get ready to party the night away with a bunch of like minded travelers before departing on our free nightly pub crawl! ***Property Policies and Conditions*** 1).2 days advance notice for free cancellation. 2).Our check out time is before 11am and check in time is after 1pm. 3).We accept cash payment only upon arrival. At FlipSide Hostel we have check in reception 24 hours a day, 24 hour security and a helpful travel desk open from 6am-10pm. motorbike parking is available right around the corner from the hostel. As we have a variety of private rooms and dorms, we can cater for most types of travelers. As long as you're willing to have a good time, come join us!  View House Rules  ",0.8,8.3,Hostel,9.6,Flipside Hostel,US$6.00,8.7,Fabulous,1187,9.0,"Free City Maps, Free Internet Access, Free WiFi, Linen Included, Adaptors, Air Conditioning, BBQ, Bicycle Parking, Book Exchange, Cable TV, Card Phones, Ceiling Fan, Common Room, Hair Dryers, Hair Dryers For Hire, Hot Showers, Jobs Board, Key Card Access, Meeting Rooms, Outdoor Terrace, Parking, Reading Light, Safe Deposit Box, Security Lockers, Self-Catering Facilities, Wheelchair Friendly, 24 Hour Reception, 24 Hour Security, Airport Transfers, ATM, Bicycle Hire, Currency Exchange, Housekeeping, Internet Access, Late check-out, Laundry Facilities, Luggage Storage, Postal Service, Reception (limited hours), Shuttle Bus, Tours/Travel Desk, Towels for hire, Bar, Cafe, Meals Available, Mini-Supermarket, Restaurant, Tea & Coffee Making Facilities, Board Games, DVD's, Foosball, Games Room, Nightclub, PlayStation, Pool Table, Wi-Fi, Wii",8.9,8.5
8.9,Hanoi,9.5,Vietnam,"Nexy Hostel is conveniently located in the heart of the Old Quarter in Hanoi. Only minutes walk away from attractions such as Hoan Kiem Lake, the Ho Chi Minh Complex, Bia Hoi corner, Night Market and many local spots to eat, our location is just awesome. We have a bar and cafe with great happy hour deals everyday. We also have cosy hangout areas such as a games room, TV room with beanbags, library with free computers and a rooftop. You can easily chill out and make new friends here. Choose from a great selection of rooms, from dorms to private rooms with super comfortable beds. Each of our beds are specifically designed to cater for the needs of the modern traveler. Our beds are fully equipped with their own privacy curtain, electric sockets, reading lamp and complimentary lockers. Guests love our 14 bed mixed dorm. It's our most popular room and never feels like there are 14 people. Guests who stay with Nexy are provided with: - Complimentary Wi-Fi everywhere - Complimentary breakfast. We offer an awesome breakfast with homemade Pho noodle soup, cereals, toast, fresh fruits, tea, coffee and juice - Complimentary linen and towel - Complimentary personal lockers with each bed - Complimentary Luggage Storage - Female only Dorms - Airport pickups - 24 hour reception To get the most out of your stay speak to our travel experts and we will help you plan your stay that will take you to all the hidden treasures this incredible country of Vietnam has to offer. We look forward to giving you a warm welcome at Nexy Hostel in the near future. Team Nexy  View House Rules  ",0.5,9.2,Hostel,9.9,Nexy Hostel,US$7.93,9.5,Superb,1906,9.7,"Free Breakfast, Free City Maps, Free Internet Access, Free WiFi, Linen Included, Towels Included, Adaptors, Air Conditioning, Book Exchange, Cable TV, Common Room, Elevator, Hair Dryers, Hot Showers, Iron / Ironing Board, Key Card Access, Outdoor Terrace, Reading Light, Security Lockers, 24 Hour Reception, 24 Hour Security, Airport Transfers, Bicycle Hire, Housekeeping, Internet Access, Laundry Facilities, Luggage Storage, Tours/Travel Desk, Bar, Cafe, Mini-Supermarket, Restaurant, Board Games, Foosball, Games Room, Pool Table, Wi-Fi",9.7,9.3
8.6,Hanoi,8.8,Vietnam,Cocoon Inn Hanoi is a warm and welcoming hostel with the interior quality of a hotel. Find new friends and experience a new way of hostel life in the vibrant city of Hanoi. Everything is designed for your comfort and convenience while still retaining the entertaining and fun atmosphere that only the hostel environment can provide. At our hostel we consider customer service to be of up most importance which is not common practice in Vietnam so you can be sure we will give you the best service around.  View House Rules  ,0.7,8.9,Hostel,9.8,Cocoon Inn Hanoi,US$8.00,9.1,Superb,1959,9.5,"Free Breakfast, Free City Maps, Free City Tour, Free Internet Access, Free WiFi, Linen Included, Towels Included, Air Conditioning, Book Exchange, Cable TV, Ceiling Fan, Common Room, Elevator, Hair Dryers, Hot Showers, Key Card Access, Outdoor Terrace, Reading Light, Safe Deposit Box, Security Lockers, 24 Hour Reception, 24 Hour Security, Airport Transfers, Express check-in / out, Housekeeping, Internet Access, Late check-out, Laundry Facilities, Luggage Storage, Tours/Travel Desk, Towels for hire, Bar, Cafe, Meals Available, Mini-Supermarket, Restaurant, Tea & Coffee Making Facilities, Board Games, Wi-Fi",9.3,9.1
9.1,Hanoi,9.4,Vietnam,"'A HOME AWAY FROM HOME' Conveniently located in the heart of Hanoi, Old Quarter View Hanoi Hostel offers 3-star accommodation close to Quan Chuong O street, Dong Xuan Market and Ta Hien Street, very easy to meet people. This is less than 1 km from Thang Long Water Puppet Theater and a 11-minute walk from Ngoc Son Temple. There is a common terrace and lounge with special event 'Free Beer for every day afternoon at 6pm to 6:30pm'. We have bunk beds and different dorms with modern factilities, specially with curtains for each bed. The rooms have big bathrooms with high cleanliness. Some rooms also have a balcony. Wi-Fi is free for all guests. Guests can enjoy a daily continental breakfast at the property and we have a restaurant with a varied menu that can serve you up to 10pm. The staff is available in English at the reception desk and is available 24 hours a day. Along with other great services such as tour information, visa service, transfer service and more. This place is also considered to be the most valuable in Hanoi! You will save more than you would like to stay at other accommodation in this city. SPECIAL OFFER: HALONG BAY TRIP (1 day, 2 days 1 night, 3 days 2 nights,..), SAPA TRIP (2 days 1 night, 3 days 2 nights,...), HA GIANG TRIP (3 days 2 nights, 5 days 4 nights, ...), NINH BINH TRIP (1 day, 2 days 1 night,...), MOC CHAU, MAI CHAU and more. Visa service, Flight/Train/Bus tickets to DONG HOI, HUE, DA NANG, HOI AN, HO CHI MINH CITY, etc… which are highly recommended by previous Guests with best price and quality assurance. Please feel free to contact us anytime or visit our website: http://oldquarterviewhanoihostel.com/ for further information.  View House Rules  ",0.6,9.2,Hostel,9.8,Old Quarter View Hanoi Hostel,US$6.00,9.4,Superb,3206,9.6,"Free Breakfast, Free City Maps, Free City Tour, Free Internet Access, Free WiFi, Linen Included, Towels Included, Adaptors, Air Conditioning, Book Exchange, Cable TV, Card Phones, Ceiling Fan, Common Room, Dryer, Elevator, Hair Dryers, Hot Showers, Hot Tub, Iron / Ironing Board, Jobs Board, Key Card Access, Meeting Rooms, Outdoor Terrace, Reading Light, Safe Deposit Box, Security Lockers, 24 Hour Reception, 24 Hour Security, Airport Transfers, ATM, Bicycle Hire, Currency Exchange, Housekeeping, Internet Access, Late check-out, Laundry Facilities, Luggage Storage, Reception (limited hours), Tours/Travel Desk, Towels for hire, Wake-up calls, Bar, Cafe, Meals Available, Mini-Supermarket, Restaurant, Tea & Coffee Making Facilities, Board Games, Foosball, Games Room, Nightclub, Pool Table",9.4,9.4
9.0,Hanoi,9.8,Vietnam,"We all welcome you to our hostel! Little Charm Hanoi Hostel- Where the little things mean everything! These are the reasons you need to choose us for your stay in Hanoi: - Location: Ideally located in the center of Hanoi Old Quarter, only a few steps to Hoan Kiem Lake, Ngoc Son Temple and Thang Long Water Puppet, just 1 minute to the night market and Bia Hoi Corner. - Facilities: Little Charm Hanoi Hostel offers a swimming pool - a good place for you to chill out and a restaurant that was designed in Italian style serving you for both lunch and dinner. - Rooms: We have a lot of selections for you from a mixed dorm to only female dorm, we make sure that you will find your favorite type of room and enjoy your vacation. All the dormitory rooms are equipped fully and comfortably facilities with nice style and have air-conditioning, soundproofing and private curtain which certainly bring the best stay in Hanoi. Each bed has a personal reading light, one small multi-function locker which could be used as a table work right on your bed. The big lockers for luggage and the door are both operated by the automated swiper card which absolutely ensures safety to bring peace of mind and satisfaction for the guest. - Breakfast: The breakfast is served at the lobby of the hostel which is a combination of buffer drink, fruit, and A La Cart menu that is a great start for your holiday. - Staff: We are proud to introduce that staff is one of the most appreciated elements at the hostel. The friendly and enthusiastic staff with 24 hours service are always willing to assist the guest with the travel information, bike rental, luggage storage, laundry services. - Tour Service: To get the most out of your stay speak to our travel experts and we will help you plan your stay that will take you to all the hidden treasures this incredible country of Vietnam has to offer. We look forward to giving you a warm welcome at Little CHarm Hanoi Hostel Hostel in the near future. Little Charm Team.  View House Rules  ",0.7,9.5,Hostel,9.8,Little Charm Hanoi Hostel,US$10.00,9.6,Superb,1218,9.7,"Free Breakfast, Free City Maps, Free Internet Access, Free WiFi, Linen Included, Towels Included, Adaptors, Air Conditioning, Bicycle Parking, Book Exchange, Cable TV, Card Phones, Common Room, Cots Available, Dryer, Hair Dryers, Hot Showers, Hot Tub, Indoor Swimming Pool, Iron / Ironing Board, Key Card Access, Meeting Rooms, Reading Light, Safe Deposit Box, Security Lockers, Swimming Pool, 24 Hour Reception, 24 Hour Security, Airport Transfers, ATM, Bicycle Hire, Currency Exchange, Express check-in / out, Fax Service, Housekeeping, Internet Access, Internet café, Late check-out, Luggage Storage, Tours/Travel Desk, Towels for hire, Bar, Cafe, Meals Available, Mini-Supermarket, Restaurant, Tea & Coffee Making Facilities, Wi-Fi",9.4,9.6
8.9,Hanoi,8.6,Vietnam,"Hanoi Central Backpackers Hostel created by an awesome local guy that brought you Central Backpackers Hostel chain in Vietnam, like no other and you know we have got it right. With all of the same charm and deals to suit the needs of today’s travellers with no hidden costs. Also still cheap for those on a budget and as always we will cater the price to suit your needs.  The amazing things about Central Backpackers Hostel - Old Quarter are first and foremost the nightly great big parties till 11:00pm, lively atmosphere, awesome people you meet, who will be sharing their travelling experiences from all around the world in the communal area over 1 or 10 beers at happy hour and more..! Secondly the brilliant and friendly staff that will go out of their way to ensure your experience is the very best you can have whilst in Hanoi. So the only thing you need to do is ask for whatever you need then we will help you to sort it out. Our travel desk team always be happy to help you out with planing or any tours booking and of course we do highly recommend our Halong Hideaway Tour, Sapa Trek Homestay, other daily tours and settle your onwards transport or get help with visas. Just step into our lobby or contact us in advance. You can also book all of our adventurous packages in advance. We offer both dorm bed with privacy curtain and private room so itsn't matter that you are traveling alone, with partner or even your family we could deal with all you need. We also have 24 hour reception so you can easy to do later check in or early check out. All the HOME COMFORTS you would expect comfy beds,hot showers/baths, clean rooms, fully A/C... We also provide loads of FREE things: - FREE BREAKFAST 7:00AM - 9:30AM - FREE BEER 7:00PM - 8:00PM - FREE Walking tours through the Old Quarter, start every day  at 10:00AM - FREE Pubcralw every night, start at 10:00PM - FREE Wifi  View House Rules  ",0.9,8.7,Hostel,9.6,Hanoi Central Backpackers Hostel,US$5.00,9.1,Superb,4404,9.3,"Free Breakfast, Free City Maps, Free Internet Access, Free WiFi, Linen Included, Air Conditioning, Book Exchange, Cable TV, Ceiling Fan, Common Room, Elevator, Hair Dryers, Hot Showers, Key Card Access, Reading Light, Security Lockers, 24 Hour Reception, 24 Hour Security, Airport Transfers, Currency Exchange, Housekeeping, Luggage Storage, Postal Service, Tours/Travel Desk, Towels for hire, Bar, Cafe, Meals Available, Restaurant",9.1,9.2
9.1,Hanoi,9.1,Vietnam,"GOOD BEDS + GOOD VIBES. Built by backpackers, our hostel is the perfect place to meet like minded travelers. A new hostel with a vibrant atmosphere ideal to use as your base while exploring the North of Vietnam. Our beds are designed to provide the maximum comfort and privacy and they all come with high quality bed liners, power sockets, reading light, mini fan, personal locker and a curtain. Socialize when you feel like it, get some privacy the rest of the time. We offer both Private and Shared rooms. All with plenty of natural light, fresh air & equipped with Air Conditioning, Big Windows, KeyCard Access & Lockers. Socialize, play and meet new people at our diverse common areas. We have an awesome bar with pool table, cheap drinks, daily free beer and delicious food, a chill out area where you can surf the internet . We also have a rooftop so come and enjoy spectacular views over the train railways or enjoy our BRAND NEW Cinema Room where you can relax and watch your favourite movies and shows .  View House Rules  ",1.3,9.1,Hostel,9.3,Republik Backpackers Hostel,US$5.73,9.3,Superb,1516,9.3,"Free Breakfast, Free City Maps, Free City Tour, Free Internet Access, Free WiFi, Linen Included, Air Conditioning, Book Exchange, Cable TV, Common Room, Elevator, Hot Showers, Key Card Access, Parking, Reading Light, Safe Deposit Box, Security Lockers, Swimming Pool, Towels Not Included, 24 Hour Reception, 24 Hour Security, Airport Transfers, Bicycle Hire, Currency Exchange, Housekeeping, Late check-out, Luggage Storage, Tours/Travel Desk, Towels for hire, Bar, Cafe, Meals Available, Restaurant, Tea & Coffee Making Facilities, Games Room, Pool Table, Wi-Fi",9.6,9.4
9.0,Hanoi,8.9,Vietnam,"Hanoi Buffalo Hostel is a modern hostel that provides everything that a backpacker could want and need. Located is prime of Hanoi Old Quarter, Hanoi Buffalo Hostel is right next to the Beer Hoi conner, where is the bussiest part of Hanoi's downtown which is easy to walk to all of tourist attractions, bars and restaurant in town. Hanoi Buffalo Hostel features quite a few comfortable extras, such as an onsite bar with swimming pool, a cozy tivi and waiting room and 24-hour reception, served by staff who 'will bend over backward to make sure you have an awesome stay'. We offer daily: - Free buffet breakfast from 7:00AM to 9:30AM - Free Walking Tour start at 13:30PM - Free Beer nightly from 7:00PM to 8:00PM - Free Pub Crawl start around 10:30PM Your happy stay is our business! ***Property Policies & Conditions: 1. Cancellation Policy: 2 days before arrival. 2. Check in from 14:00 to 23:00. 3. Check out before 12:00 (noon). 4. Payment upon arrival by cash or credit card, but extra charge for credit card service fee. 5. Taxes: included. 6. Breakfast: included. 7. No curfew. 8. No smoking in rooms, but smoking area is provided. 9. Reception Working Hours: 24 hours.  View House Rules  ",0.6,9.0,Hostel,9.7,Hanoi Buffalo Hostel,US$7.07,9.3,Superb,864,9.5,"Free Breakfast, Free City Maps, Free WiFi, Linen Included, Towels Included, Air Conditioning, Cable TV, Common Room, Elevator, Hair Dryers, Hot Showers, Key Card Access, Outdoor Swimming Pool, Reading Light, Safe Deposit Box, Security Lockers, Swimming Pool, 24 Hour Reception, 24 Hour Security, Airport Transfers, Housekeeping, Luggage Storage, Tours/Travel Desk, Bar, Cafe, Meals Available, Restaurant, Wi-Fi",9.4,9.3
4.0,Ho Chi Minh,4.0,Vietnam,"Quiet Hostel Saigon provides a variety of dorms and rooms for up to 50 guests. Along with a cafe and bar, lounge area, tourist information desk, laundry facilities, free wifi and more. At Quiet Hostel, we want everyone to feel at home, no matter if you are alone, or with family or friends, we want to be your home away from home. Just like home, every guest will be welcomed with a warm, friendly environment during your stay with a blend of homely feel and the services of a hotel. We respect the needs of our guests. This is not just a place to visit, this is home! **Things to note & policies** Free cancellation: 1 day before the arrival without being charged by the property Check in from: 14:00 pm-22:00 pm Check out before: 11am Payment on arrival: cash only Tax include No curfew No smoking in room, but have smoking area Age restriction: over 18-year old Reception working hours: 8:00 am-22:00 pm Paid parking area is near by  View House Rules  ",1.3,2.0,Hostel,10.0,Quiet Hostel Saigon,US$4.93,4.9,Rating,2,4.0,"Free Internet Access, Free WiFi, Linen Included, Towels Included, Air Conditioning, Breakfast Not Included, Cable TV, Common Room, Fridge/Freezer, Hair Dryers, Hot Showers, Reading Light, Security Lockers, Housekeeping, Internet Access, Laundry Facilities, Luggage Storage, Reception (limited hours), Tours/Travel Desk, Bar, Cafe, Board Games, Wi-Fi",4.0,6.0
,Ho Chi Minh,,Vietnam,"Our hotel - Hotel You And Me ís located in the heart of the city. District 1 just a few minutes away from the signature nightlife area, 100 meters from 23/9 park and bui vien Pub street, 10 minutes walk to ben thanh market and fine Arts Museum, We would welcome guest from all around the world to explore here Surrounded by shops restaurants and walking distance to almost the main tourist attractions. Notre Dam Cathedral 1.5km. Saigon Opera House 1.7 km. Bitexco 2.0 km and enjoy all the best service around, which is only can be found on District 1. Every room is equipped with a flat-screen TV. Featuring a private bathroom with a shower and free toiletries, rooms at Hotel you and me also provide guests with free WiFi. All units at the accommodation include air conditioning and a desk. Terms & Conditions Cancellation policy: 3 days before arrival. In case of a late cancellation or No Show, you will be charged the first night of your stay. Check in from 14:00 to 23:00 . Check out before 12:00 . 24 hours reception. Taxes included. Breakfast not included. No curfew. Child friendly only if staying with the guardian in private rooms. Non smoking except specific areas. Cash only.  View House Rules  ",4.3,,Hotel,,Hotel You And Me,US$6.75,,No Rating,0,,"Free Internet Access, Free WiFi, Air Conditioning, Breakfast Not Included, Hair Dryers, Hot Showers, 24 Hour Reception, Internet Access, Luggage Storage, Wi-Fi",,
,Ho Chi Minh,,Vietnam,"The management and staff of Kim Hotel warmly welcome you. Our hotel is located in the central of Ho Chi Minh City, just 30 minutes away from the airport within the business and commercial district at its doorstep.There is also plenty of entertainment activities at night around the corner. Kim hotel is a perfect choice for businessmen and amusement place for tourists during your stay in Ho Chi Minh City . Kim Hotel offers a variety of standard rooms. Guestrooms are tastefully designed and equipped with the following convenient facilities : Telephones in every room Free WIFI Elevator Safe-box with personal set up pass code Pick-up service at airport, bus or train station Cable TV (HBO, MTV, Sports, NHK, Chinese, Cartoon Network, ,etc...) Air-conditioning with individual temperature controls in EVERY room Windows in every room, street-facing rooms have a Balcony Private bath with fine amenities Writing desk Electric current 220 volts Well stocked mini-bar Daily room maintenance Bike parking Free HCM map Tours, bus fares, train fares and airline tickets information http://www.kimhotel.com  View House Rules  ",0.7,,Hotel,,Kim Hotel,US$10.50,,No Rating,43,,"Free Internet Access, Air Conditioning, Breakfast Not Included, Elevator, Hair Dryers, Parking, Safe Deposit Box, Wheelchair Friendly, 24 Hour Reception, Airport Transfers, Housekeeping, Laundry Facilities, Luggage Storage, Tours/Travel Desk, Café, Minibar",,
,Ho Chi Minh,,Vietnam,"JoJo Dorm is located on the right side of Ben Thanh Market, the heart of HCMC. The location is extremely central and there are plenty of attractions and things to do. Quiet location with very friendly staff. It is a very relaxing place to rest after a day in the city. All the facilities are super clean and tidy. Great location with markets, museums, food and coffee spots all a short walk away. Most famous things are located within walking distance, easy to explore and find delicious food along with your route. Activities from early morning until late at night. There are 32 bunk beds to serve you. If you have a chance to visit Saigon and need a convenient, comfortable place, don't hesitate to take it up Terms and Conditions: Free Cancellation:3 Days before the arrival without being charged by the property Check in from 2.pm Check out Before 12 noon Payment on Arrival: Cash and Credit Card Tax Included BreakfastNot Included NO smoking in Room, but have smoking area Reception working hours 24/24  View House Rules  ",0.2,,Hostel,,JoJo Dorm Homestay,US$6.42,,No Rating,4,,"Free Internet Access, Free WiFi, Air Conditioning, Cable TV, Card Phones, Ceiling Fan, Cooker, Fridge/Freezer, Hair Dryers, Hot Showers, Outdoor Terrace, Parking, Reading Light, Security Lockers, 24 Hour Reception, ATM, Housekeeping, Internet Access, Late check-out, Luggage Storage, Reception (limited hours), Tours/Travel Desk, Cafe, Tea & Coffee Making Facilities",,
5.6,Ho Chi Minh,5.2,Vietnam,"Phan Lan 2  is located in the heart of the Backpacker area, 5 minutes walk to Ben Thanh market, Tour booking, Shop, Bank, Park etc... all within walking distance. We have 14 rooms (single bed and double bed) with full option as A/C or fan, hot shower, telephone, refrigerator, cable TV with CNN, ESPN, HBO..... We serve for free breakfast, tea, coffee, pineapple juice and we have high speed intetnet. Reception staff warmly welcome guests like family and will give you advice anything you want to know about Vietnam. Airport taxi service. 24/24 service and security.  View House Rules  ",1,6.8,Hostel,9.6,Phan Lan 2,US$8.50,7.3,Very Good,670,8.8,"Free Breakfast, Free City Maps, Free Internet Access, Free WiFi, Towels Included, Air Conditioning, Cable TV, Common Room, Hair Dryers, Hot Showers, Iron / Ironing Board, 24 Hour Reception, Airport Transfers, Currency Exchange, Housekeeping, Internet Access, Luggage Storage, Tours/Travel Desk, Wi-Fi",7.2,7.6
8.9,Ho Chi Minh,9.4,Vietnam,"First of all ,we, Long Hostel would like to send our heartfelt thanks to all of our guests who have supported our hostel for many years.  Located in the Backpacker area (Pham Ngu Lao street), Long Hostel is a friendly home atmosphere where you can choose for your trip when you arrive Ho Chi Minh City.  View House Rules  ",1.2,8.9,Hostel,9.9,Long Hostel,US$8.00,9.3,Superb,3195,9.4,"Free Breakfast, Free City Maps, Free Internet Access, Free WiFi, Linen Included, Towels Included, Adaptors, Air Conditioning, Book Exchange, Cable TV, Hair Dryers, Hot Showers, Parking, Reading Light, Safe Deposit Box, Security Lockers, Self-Catering Facilities, 24 Hour Reception, 24 Hour Security, Housekeeping, Internet Access, Laundry Facilities, Luggage Storage, Postal Service, Tours/Travel Desk",9.2,9.6
,Hanoi,,Vietnam,"Escape to a quiet oasis in the heart of the city, nestling within a shoppers paradise and just a few minutes from Hoan Kiem Lake, Hanois heart.  The Hanoi Elite Hotel is managed by Hanois famous and popular hotel brand, the Hanoi Elegance Hotel group.  With 12 en-suite exclusive guest rooms, the Hanoi Elite Hotel offers cosmopolitan elegance and comfort to suit all needs from business to family, to leisure and adventure.  Enter a world that is complete in every way. Be looked after by a dedicated and professional team who will be delighted to make your stay in Hanoi, and Vietnam, a truly unforgettable and special one. Cancellation Policy: Cancellation/change up to 3 days before the date of arrival, no fee will be charged. Cancellation/change later or in case of no-show, the total price of the booking will be charged.  View House Rules  ",0.6,,Hotel,,Hanoi Elite Hotel,US$23.79,,No Rating,9,,"Free Breakfast, Free City Maps, Free Internet Access, Free Parking, Free WiFi, Adaptors, Air Conditioning, Book Exchange, Cable TV, Cots Available, Fitness Centre, Hair Dryers, Key Card Access, Safe Deposit Box, 24 Hour Reception, 24 Hour Security, Airport Transfers, Bicycle Hire, Currency Exchange, Fax Service, Housekeeping, Internet Access, Laundry Facilities, Luggage Storage, Shuttle Bus, Tours/Travel Desk, Minibar, Restaurant, Tea & Coffee Making Facilities",,
,Hanoi,,Vietnam,"Welcome to Vision Premier Hotel & Spa chain. Emphasizing refined glamour in 26 rooms with timeless elegance, brown and white decoration. Located on one of a few Tranquil streets left in the heart of Old Town, within walking distance of Hoan Kiem Lake, Ngoc Son Temple, Hanoi Opera House, and the popular Thang Long Water Puppet Show. Vision Premier Hotel & Spa Add: 41 Phu Doan Str, Hoan Kiem Dist, Hanoi. Terms and Conditions: Free Cancellation:3 Days before the arrival without being charged by the property Failure to cancel within this time will result in a cancellation charge equal to the first night of your stay, unless otherwise stated above Check in from 14:00 Check out Before 12:00 Payment on Arrival: Cash and Credit Card, but extra Charge for credit card service fee.subject to a 3% bank charge. Tax Included Breakfast Included NO smoking in Room, but have smoking area Reception working hours 24/7  View House Rules  ",0.7,,Hotel,,Vision Premier Hotel & Spa,US$11.67,,No Rating,0,,"Free Airport Transfer, Free Breakfast, Free City Maps, Free Internet Access, Free WiFi, Towels Included, Air Conditioning, Cable TV, Card Phones, Elevator, Fridge/Freezer, Hair Dryers, Hot Showers, Iron / Ironing Board, Outdoor Terrace, Reading Light, Safe Deposit Box, 24 Hour Reception, 24 Hour Security, Airport Transfers, Bicycle Hire, Business Centre, Currency Exchange, Housekeeping, Internet Access, Late check-out, Luggage Storage, Reception (limited hours), Room service (limited hours), Tours/Travel Desk, Wake-up calls, Bar, Café, Meals Available, Mini-Supermarket, Minibar, Restaurant, Tea & Coffee Making Facilities, Wi-Fi",,
