atmosphere,city,cleanliness,country,description,distance,facilities,kind,location,name,price,rating,rating_cat,reviews,security,services,staff,value_for_money
9.0,Canggu,10.0,Indonesia,"Nawa Lodge is a guest house urban retreat with a Modern Rustic touch. With a clever blend of natural surroundings and elegant interior, Nawa Lodge gives you a peaceful and also private environment. We offer more than a good night’s sleep, we offer room for leisure. Explore and Book our comfortable rooms to stay in. All guest rooms are equipped with free toiletries and air conditioning. At the guesthouse, every room comes with a private bathroom with a shower. Free WiFi in public areas and free self-parking are also provided. You can enjoy a beautiful view from the guesthouse. Additionally, a terrace and a living room are on-site. ***Property Policies*** Check In / Out - Check in time is 14:00. Please present your ID Card / Passport or temporary residence Card upon Check in. Please leave your mobile phone number (Whatsapp) just in case we need to contact you. - Check out time is 12:00 noon. Please inform our staff if you wish to retain your room beyond this time. -Extension will be given depending on the availability. If the room is available, bills must be settled on presentation (cash only) or bank transfer. Taxes not inluded, for private room, the taxes is 10% per room; for dorm, the taxes is 10% per bed. Breakfast not included, for additional breakfasr IDR 30.000,- / pax / day or USD 2.09 / pax / day. Payment of Bookings - We accept payment with bank transfer and cash on arrival. - The guest must pay for deposite IDR 200.000,- or USD 13.91 for private room, and IDR 100.000,- or USD 6.95 for for bunk bed / mixed dormitory room. And it will be charge when the guest arrive at the  Hostel by bank transfer or cash. Cancellation - Cancellation must be made by 7 days prior to arrival to avoid a 1 night plus tax fee. - No-shows will result in a 1 night plus tax fee and we will cancel the remainder of your reservation. - A person must be 18 years of age or older upon check-in with a valid ID. - Online and other booking may all have a different cancellation policy so this will need to be checked at the time of making the booking. - Cancellation requests must be made in writing and will be received by mobile phone or email. The maximum period of stay is of 14 days.  View House Rules  ",1,10.0,Hostel,6.0,Nawa Lodge,US$5.50,8.9,Fabulous,2,8.0,"Free Internet Access, Free Parking, Free WiFi, Air Conditioning, Dishwasher, Airport Transfers, Tea & Coffee Making Facilities, Wi-Fi",10.0,9.0
9.1,Canggu,9.1,Indonesia,"Welcome to La Boheme Canggu, the traveller house Located in the popular Berawa Beach, the area is best known for surfing and amazing hang out at Finn’s Club. Offering free WiFi access, free pancakes and free drinking water, this hostel has a lot of spaces and beanbags for guests to relax. Each room at the property provides bunk beds with clean linen and air conditioning. Private bathrooms are fitted with shower and toilets. La Boheme Canggu runs a 24-hour front desk for tour and ticketing arrangements, luggage storage and other enquiries.  View House Rules  ",2.4,9.1,Hostel,9.4,La Boheme Canggu,US$8.59,9.1,Superb,69,9.1,"Free Breakfast, Free Parking, Free WiFi, Towels Included, Air Conditioning, Book Exchange, Common Room, Fridge/Freezer, Hot Showers, Outdoor Swimming Pool, Outdoor Terrace, Parking, Reading Light, Security Lockers, Self-Catering Facilities, Swimming Pool, 24 Hour Security, Airport Transfers, ATM, Housekeeping, Internet Access, Luggage Storage, Reception (limited hours), Board Games, Wi-Fi",8.9,9.1
10.0,Canggu,9.0,Indonesia,"Canggu Village Accommodation (CVA) is a versatile accommodation option located in the heart of Canggu. It brings together fun, modern accommodation with incredible facilities and an amazing location. Located within Gu Village, you can expect a fantastic atmosphere with a hostel and day club on site. Weekly events include a FREE movie night, FREE yoga on Tuesdays, Wine Wednesdays (cheap wine all day), Saturday Pool Sessions (guest DJ and pool side party) and a Sunday Sunset BBQ (all you can eat BBQ for 100K). There is also 3 hours of 2 for 1 drinks EVERY DAY at the pool bar for guests and visitors. Facilities at CVA include a large swimming pool/pool bar (Alternative Beach), boutique store, café (Eat Me), Fitness Studio (Wanderlust Fitness Studio), and a spa (opening mid 2019). ***Property Policies*** Cancellation policy: 1 day before arrival. In case of a late cancellation or No Show, you will be charged the first night of your stay. Check in from 14:00. Check out before 12:00 noon. Payment upon arrival by cash, credit cards. Taxes included. No curfew. No smoking in Room but have smoking area. We do not accept customers younger than 17 years of age. 24 hour reception. The maximum period of stay is of 14 days.  View House Rules  ",1.8,10.0,Hotel,10.0,Canggu Village Accommodation,US$18.17,9.9,Superb,4,10.0,"Free Parking, Free WiFi, Linen Included, Towels Included, Air Conditioning, Fitness Centre, Hair Dryers For Hire, Hot Showers, Key Card Access, Safe Deposit Box, Swimming Pool, 24 Hour Reception, Housekeeping, Bar, Meals Available, Minibar, Restaurant",10.0,10.0
5.0,Canggu,6.0,Indonesia,"This accommodation is in a strategic location in Canggu Echo Beach. Repag Wayan Hostel offers accommodation in Canggu, has 1 mixed dormitory room with lockers, twin bedrooms and double bedrooms, free parking is available on site and free WiFi is accessible in all areas, scooter and motorbike rental, tourist information, there are hot/cold shower and fully air-conditioned and clean rooms & toilets. Repag Wayan Hostel is only 100 m from echo beach, perfect for surfers and there are many restaurant offers of dishes.  View House Rules  ",2.2,7.0,Hostel,9.0,Repag Wayan Canggu Hostel,US$6.61,7.1,Very Good,29,7.0,"Free Internet Access, Free Parking, Free WiFi, Linen Included, Towels Included, Air Conditioning, Bicycle Parking, Ceiling Fan, Common Room, Hot Showers, Outdoor Terrace, Parking, Reading Light, Washing Machine, 24 Hour Reception, 24 Hour Security, Bicycle Hire, Housekeeping, Internet Access, Laundry Facilities, Luggage Storage, Shuttle Bus, Tours/Travel Desk, Mini-Supermarket, Restaurant, Tea & Coffee Making Facilities, Vending Machines, Wi-Fi",8.0,8.0
7.3,Canggu,7.8,Indonesia,"Located 5 minutes away from the beach Sunrise Surf Hostel has a great location in Canggu, you can go to a big variety of places for dinning, partying and surfing within a 5 minute ride! Many skate options around the area so bring your skateboard, (Pretty Poison, Konkrete, Finns Beachclub.) We organize surf trips for our guest for different experience levels. The Hostel has 6 bedrooms with super comfortable beds, (real mattresses),its own bathroom, air conditioning and is kept clean every day by our staff. Terms and Conditions: Free Cancellation:1 Day before the arrival without being charged by the property Check-In from 14:00 PM Check out before 12:00 Noon Payment on arrival: Cash and Credit Card, but extra Charge for a credit card service fee. Tax Included Breakfast Not Included No Smoking in the whole hostel NO smoking in Room, but have a smoking area Age Restriction: 18yrs+ Reception working hours 9:00 AM - 9:00 PM  View House Rules  ",1.5,7.6,Hostel,8.0,"Sunrise Surf Hostel, Berawa",US$4.96,7.9,Very Good,89,7.8,"Free Internet Access, Free Parking, Free WiFi, Linen Included, Adaptors, Air Conditioning, Fridge/Freezer, Outdoor Terrace, Parking, Reading Light, 24 Hour Security, Airport Transfers, Housekeeping, Internet Access, Laundry Facilities, Luggage Storage, Reception (limited hours), Tours/Travel Desk, Towels for hire, Cafe, Tea & Coffee Making Facilities, Board Games, Wi-Fi",8.4,8.4
7.0,Canggu,8.5,Indonesia,"Kayuma House is located in the centre of Canggu within 5 minutes to the famous beach. featuring with four styles rooms for different budget. They are, dormitory (mixed and female), Standar Double, Superior Double, and Twin Bed Room. Kayuma House is a unique retreat offering the charms of nature and friendly Balinese hospitality. We select only good quality bedding for our bedclothes, only to make your stay comfort and healthy. The house’s atmosphere are quiet and privacy, certainly the right place for holiday. Certainly, recommended for surfers.  View House Rules  ",1.9,8.0,Hostel,10.0,Canggu Kayuma House,US$1.16,8.5,Fabulous,106,9.0,"Free Internet Access, Free Parking, Free WiFi, Linen Included, Air Conditioning, Bicycle Parking, Breakfast Not Included, Cable TV, Card Phones, Cots Available, Fridge/Freezer, Hot Showers, Iron / Ironing Board, Outdoor Swimming Pool, Parking, Reading Light, Safe Deposit Box, Security Lockers, Swimming Pool, 24 Hour Security, Airport Transfers, Bicycle Hire, Express check-in / out, Housekeeping, Internet Access, Late check-out, Laundry Facilities, Luggage Storage, Reception (limited hours), Tours/Travel Desk, Towels for hire, Tea & Coffee Making Facilities, Wi-Fi",8.5,8.5
8.0,Canggu,7.0,Indonesia,"Bali beats Guesthouse 2.0 is tucked away in a more quiet area in the heart of Canggu, surrounded by nice cafes, restaurants, food court, convenience store, supermarket, surf shop, pharmacy and also the beach just a walk away. Guests are welcomed to also use our nice open kitchen and also our BBQ anytime. We offer delicious local home cooked free dinner every night at our other guesthouse with games and live music jamming with our wonderful crew, while at the same time you get to meet new friends from the other 2 guesthouses Terms and conditions: Free Cancellation:1 Days before the arrival without being charged by the property Check in from 02.00 pm Check out Before 11.00 am Payment on Arrival: Cash Only Tax included we Offer the breakfast  only 25k  include coffe or tea NO smoking in Room, but have smoking area Reception working hours 08.00 am to 11 00 pm  View House Rules  ",1.9,6.7,Hostel,8.0,Bali Beats Guesthouse 2.0,US$4.29,7.4,Very Good,26,6.0,"Free Parking, Free WiFi, Air Conditioning, BBQ, Breakfast Not Included, Cooker, Fridge/Freezer, Hot Showers, Parking, Security Lockers, Airport Transfers, Housekeeping, Late check-out, Tea & Coffee Making Facilities, Board Games, Nightclub, Wi-Fi",8.0,8.0
9.3,Canggu,8.3,Indonesia,"Farmers Yard is a community of travelers in Canggu, Bali. We created this space in dedication to the principles of sustainable living, and to cater to those who seek an authentic travel experience. What's Included? Each bunk has its own locker to keep your belonging nice and safe. There's a fully equipped communal kitchen for anyone to use, as well as a fridge to store your food. Our bathrooms are very spacious. And of course there is high speed WiFi for those who work and travel. We work to connect visitors to Bali with local neighbors and communities, instead of separating ourselves above and away from the traditional lifestyle here. The communal energy we create is frequently changing as friends come and go. It’s an endlessly exciting experience. Some Important Information Check In: From 2pm (please email us if you are arriving after 8pm) Check Out: By 12pm Payment on Arrival: Cash Only  View House Rules  ",1.6,8.7,Hostel,8.9,Farmer's Yard Hostel,US$6.61,9.0,Superb,81,8.9,"Free Internet Access, Free Parking, Free WiFi, Linen Included, Towels Included, Adaptors, BBQ, Bicycle Parking, Book Exchange, Ceiling Fan, Common Room, Cooker, Fridge/Freezer, Outdoor Terrace, Parking, Safe Deposit Box, Security Lockers, Self-Catering Facilities, Utensils, 24 Hour Reception, Airport Transfers, Bicycle Hire, Housekeeping, Internet Access, Laundry Facilities, Luggage Storage, Wake-up calls, Tea & Coffee Making Facilities, Board Games, Wi-Fi",9.7,9.4
9.3,Canggu,8.6,Indonesia,"Margarita Surf Hostel Canggu is very comfortable for backpackers, Single traveler, and surfers. Clean, Cozy, and modern building makes you comfortable to enjoy your day during your stay. This property provided breakfast with additional charge and This property also provided yoga class, bike rental, surf lesson, car rental, and tour with additional charge with one request as well. The ambiance very quite enough and nice view, the pool is very nice for your holiday during your stay. this property has a restaurant, bar, and free wifi Terms and Conditions: Free Cancellation: 3 Days before the arrival without being charged by the property Check in from 2:00 PM Check out Before 12:00 Noon Payment on Arrival: Cash Only Reception working hours 24 hours Tax included Breakfast not included No pets NO smoking in Room, but have a smoking area  View House Rules  ",1,8.8,Hostel,8.3,Margarita Surf Hostel Canggu,US$3.96,9.0,Superb,102,9.3,"Free Internet Access, Free Parking, Free WiFi, Linen Included, Air Conditioning, Bicycle Parking, Breakfast Not Included, Fridge/Freezer, Hot Showers, Outdoor Swimming Pool, Parking, Security Lockers, Swimming Pool, 24 Hour Reception, 24 Hour Security, Express check-in / out, Housekeeping, Internet Access, Towels for hire, Bar, Cafe, Restaurant, Wi-Fi",9.6,9.2
9.3,Canggu,9.3,Indonesia,"The Ruum is located in the heart of Canggu and just a few minutes from Berawa Beach also other beaches (Batu Bolong Beach and Echo Beach). Lots of restaurants, cafes, cheap food place, pharmacy, spa, and groceries store. surrounded. We provide bunk-bed room with air conditioner, locker and bathroom ensuite for maximum 4 beds/room to keep your privacy while staying with another guest. Each bed got a reading lamp, socket, and hooks each bed. We have shared-kitchen complete with refrigerator, stove, dishes, utensil, and kitchenware. Guest will also get Free coffee and tea anytime. Terms and Conditions: Free Cancellation:1 Days before the arrival without being charged by the property Check in from 14:00 Check out Before 12:00 Payment on Arrival: Cash Only Tax Not Included, extra 10% BreakfastNot Included NO smoking in Room, but have smoking area Age Restriction:Above 17 years old Reception working hours from 10:00 to 22:00  View House Rules  ",2.2,9.3,Hostel,10.0,The Ruum,US$5.00,9.6,Superb,49,10.0,"Free Internet Access, Free Parking, Free WiFi, Linen Included, Adaptors, Air Conditioning, Book Exchange, Breakfast Not Included, Common Room, Dishwasher, Fridge/Freezer, Iron / Ironing Board, Parking, Reading Light, Security Lockers, Towels Not Included, Utensils, Housekeeping, Internet Access, Luggage Storage, Reception (limited hours), Towels for hire, Tea & Coffee Making Facilities, Wi-Fi",9.3,10.0
9.1,Canggu,8.4,Indonesia,"Welcome to Canggu’s newest hostel Mojosurf Camp Canggu! Here at Mojosurf we have been in and around Bali taking people on surfing trips for years. We know and love Canggu and cannot wait to have you come stay with us! The original Mojo crew are based in Byron Bay in Australia and we will be bringing the Byron vibes to Canggu in our BRAND NEW hostel located a 5 minute walk from the famous Deus Cafe and the swell down at Echo Beach. The hostel is one of the freshest in Canggu being newly constructed in early 2017. We have a pool to cool off in, a fully stocked bar to enjoy a Bintang after a day in the surf as well as 24/7 security to give you that peace of mind.  View House Rules  ",1.8,8.2,Hostel,9.8,Mojosurf Camp Canggu,US$11.23,8.8,Fabulous,174,8.2,"Free Internet Access, Free Parking, Free WiFi, Linen Included, Towels Included, Air Conditioning, Bicycle Parking, Card Phones, Elevator, Hot Showers, Hot Tub, Outdoor Swimming Pool, Parking, Utensils, Airport Transfers, ATM, Currency Exchange, Housekeeping, Internet Access, Late check-out, Laundry Facilities, Luggage Storage, Reception (limited hours), Tours/Travel Desk, Wake-up calls, Bar, Cafe, Mini-Supermarket, Restaurant, Tea & Coffee Making Facilities, Nightclub, Wii",9.3,8.7
9.4,Canggu,9.3,Indonesia,"***FREE Yoga Class all February! Canggu Surfing House, is in a new location with brand new facilities 9 private rooms and 5 dorms, Pool, big common areas, Kitchen, the rooms have  real comfortable mattresses, air conditioner, curtains in all of the beds of the dorms for privacy, as well. We are part of SUNRISE SURF SCHOOL we arrange surf trips and surf lessons for our guest for different experience levels. Surfboard Rental. Yoga Classes. Motorbike Rental. Staff will be always here if something needed! from 9:00 am to 11:00 PM. House Rules: Cancellation policy: 1 day before arrival. In case of a late cancellation or No Show, you will be charged the first night of your stay. Check in from 14:00 to 23:00 . Check out before 12:00 . Reception hours:10:00-23:00 Payment upon arrival by cash. Taxes included. Breakfast not included. No curfew. We do not accept customers younger than 18 years of age. Non-smoking room but with designated smoking area within the premise. Pets are not allowed.  View House Rules  ",0.3,9.0,Hostel,8.9,Canggu Surfing House,US$6.61,9.2,Superb,20,9.5,"Free Internet Access, Free Parking, Free WiFi, Linen Included, Adaptors, Air Conditioning, Book Exchange, Common Room, Hair Dryers, Hot Showers, Outdoor Terrace, Parking, Security Lockers, Swimming Pool, Airport Transfers, Bicycle Hire, Housekeeping, Luggage Storage, Reception (limited hours), Towels for hire, Meals Available, Restaurant, Tea & Coffee Making Facilities, Board Games, Wi-Fi",9.3,9.3
6.8,Canggu,6.8,Indonesia,"Surfers Dorm House is a boutique hostel, situated within a quiet and private setting with only a short walk from one of the best surf breaks in Bali, Berawa Beach. We primarily cater to surfers and budget travelers who want to surf, enjoy, relax, make new friends and save money in a tropical and tranquility ambiance. Surfers Dorm House is conveniently located, just 3 minutes walk to Berawa Beach one of Bali's best surfing beach, and also Finns Beach Club where you can enjoy live music right on the Beach front. Approximately 5 minutes walk to Old Man Beach (good for beginner surfer) and 10 minutes walk to Echo Beach Canggu. It is also very close to Seminyak area, within 5 minutes short drive to Seminyak, famous bar, restaurants and shopping district. You can also reach Kuta and Legian within 15 minutes drive to enjoy shopping and the nightlife. Our one low price gives you a kitchen facilities, lockers, free WiFi, and more. There is a rooftop outdoor space with sea view, an indoor lounge dining area, and T.V. with 500 plus movies to watch.  Our dorm is also installed with passcode door lock & 24hrs CCTV for security. We also can arrange airport pick up, transport, and motor bike rental for Rp 70.000 per day. PLEASE NOTE Our staff is available from 9AM-7PM, Please e-mail us if you arriving after hours so that we can arrange late check in for you. We have 2 types of dorm room available. A mixed 8 bed budget dorm with fan only (no air conditioning), and mixed 4 bed dorm with Air Conditioning. BOOKING POLICY: If you do not show up at the Hostel or cancel without at least 7 days prior notice before arrival, your credit card will be charged according to your booking. For extend stay, please make some deposit payment first to reserve. Payment is to be made on arrival and NON refundable. There is Key Deposit 50.000 Rp and will be refunded when you leave and return the key. For dorm room, maximum age limit of 40 years and under. No smoking inside the house and strictly no drugs  View House Rules  ",2.7,7.0,Hostel,9.3,Surfers Dorm House,US$5.62,8.1,Fabulous,386,8.3,"Free City Maps, Free Internet Access, Free Parking, Free WiFi, Linen Included, Air Conditioning, BBQ, Bicycle Parking, Breakfast Not Included, Cable TV, Ceiling Fan, Common Room, Hot Showers, Outdoor Terrace, Parking, Reading Light, Safe Deposit Box, Security Lockers, Self-Catering Facilities, 24 Hour Security, Airport Transfers, Housekeeping, Internet Access, Laundry Facilities, Towels for hire, Tea & Coffee Making Facilities, Board Games, DVD's",9.5,8.7
8.2,Canggu,8.8,Indonesia,"Elements BnB is ideally located in the most central area of Canggu Surf Town. Less than 10 minutes walking to the Nelayan Beach or 15 minutes to the Old Mans Surf Camp. Motor Bike is the easiest way to explore within the area and rental is available onsite. We invite our fellow travelers to relax in our crystal clear pool, enjoy beverage with your friends from our mini bar, or surf our fast and free internet. Such as comfortable KingKoil mattresses, clean pillow cases and bed linen, daily housekeeping, Free Towel with deposit, Free Coffee & Tea, and free continental breakfast. ​  View House Rules  ",1.6,8.4,Hostel,8.6,Elements BnB,US$11.56,8.5,Fabulous,449,8.5,"Free Breakfast, Free Internet Access, Free Parking, Free WiFi, Linen Included, Air Conditioning, Bicycle Parking, Cable TV, Card Phones, Ceiling Fan, Cots Available, Hot Showers, Outdoor Swimming Pool, Parking, Security Lockers, Swimming Pool, 24 Hour Security, Airport Transfers, Housekeeping, Internet Access, Late check-out, Reception (limited hours), Towels for hire, Tea & Coffee Making Facilities, Wi-Fi",7.9,8.9
7.6,Canggu,9.0,Indonesia,"Located in Canggu and with Echo Beach reachable within a 6-minute walk, Caroline Hostel provides a tour desk, non-smoking rooms, free WiFi throughout the property and a shared lounge.  The Hostel features an indoor pool and a 24-hour front desk and a room  can book for 4 person. Guest rooms has air conditioning,  a share bathroom. Vue Beach Club is 4 km from the accommodation, while La Laguna Bali is 4.5 km away. The nearest airport is Ngurah Rai International Airport, 19.3 km from Caroline Hostel. This is our guests' favorite part of Canggu, according to independent reviews. ***Property Policies*** Cancellation policy: 1 day before arrival. In case of a late cancellation or No Show, you will be charged the first night of your stay. Check in from 14:00 to 23:00. Check out before 12:00 noon. Payment upon arrival by cash. Taxes included. Breakfast not included. No curfew. Non smoking in room, but have a smoking area. Reception working period: 24 Hours.  View House Rules  ",1.8,8.6,Hostel,9.6,Caroline Hostel,US$2.64,8.9,Fabulous,32,9.0,"Free Parking, Free WiFi, Air Conditioning, Breakfast Not Included, Indoor Swimming Pool, Parking, Security Lockers, 24 Hour Reception, Housekeeping, Laundry Facilities, Bar",9.1,9.2
,Canggu,,Indonesia,"AbaliHouse is a very quiet property located in Canggu-Pererenan country side with fantastic view of rice terraces and rural Bali, away from a main road with traditional houses Balinese Ceremony and smile of local farmer workers. Its guarantee no traffic jam. Clean , privacy , cosy place to hangout by pool and third floor sun deck, perfect for couples, friends and family who want to have good quality time together and also with others fellow guests The best to offers is High Speed Internet that you can use free to stay in touch with your love one at home or do for job. Fiber optic 100 Mbps Great quality sleep in comfortable bed and quiet neighborhood at night after your long day of day trip Iconic breakfast with homemade jams (mango, guava and pineapple), which makes guests feel like home, and want to take them home Easy to organized transportation from motorbike , private cars and online taxi drop off without any restrictions You won't miss any city action ( restaurants - bars - shopping ) and with only 10-15 minutes drive to reach famous beaches for surfing  spot Batu Bolong , seafood dinner and sunset Echo Beach and Bali's landmark Tanah Lot Cheap and local food available to be ordered as take away and delivered to AbaliHouse.  View House Rules  ",3.4,,Bed and Breakfast,,Abalihouse,US$10.74,,No Rating,6,,"Free Parking, Free WiFi, Towels Included, Air Conditioning, BBQ, Breakfast Not Included, Outdoor Swimming Pool, Parking, Self-Catering Facilities, Swimming Pool, Airport Transfers, Housekeeping, Internet Access, Laundry Facilities, Minibar, Tea & Coffee Making Facilities",,
,Canggu,,Indonesia,"Canggu is a charming village blessed with a rural landscape of verdant rice terraces that extend to a stretch of coastline with a legendary surf break. It is a tranquil area where travelers can escape the pressures of modern living and still be close enough to enjoy shopping and dining out in neighboring Seminyak. The Apartments Canggu are the perfect setting for anyone in search of privacy and comfort. Located 5 minutes from the trendy town of Seminyak and only 3 minutes away from Echo Beach, one of the most famous surfing beaches in Bali. We offer a real Balinese atmosphere with its perfect location surrounded by a relaxed, elegant and informal setting. Each apartment has a kitchen, en suite bathroom with shower and air-conditioned bedroom. They are equipped with an LCD TV and DVD player, security box, and kitchen equipments. We offer two options for type of apartments. They are one bed room apartment and studio apartment that are located separately in two different complexes. Each complex has a shared swimming pool with decking and sun loungers overlooking a stunning rice field view. The Apartments can make arrangements for a massage, surf class, or airport transfer. Guest services include a concierge service, car rental and laundry. The Apartments Canggu offer a real Balinese atmosphere, surrounded by a relaxed, elegant and informal setting.  View House Rules  ",1.2,,Apartment,,The Apartments Canggu,US$400000.00,,No Rating,1,,"Free City Maps, Free Parking, Free WiFi, Linen Included, Towels Included, Air Conditioning, Bicycle Parking, Book Exchange, Breakfast Not Included, Cots Available, Fridge/Freezer, Hair Dryers, Outdoor Swimming Pool, Outdoor Terrace, Parking, Safe Deposit Box, Self-Catering Facilities, Swimming Pool, Utensils, Airport Transfers, Bicycle Hire, Internet Access, Laundry Facilities, Luggage Storage, Tea & Coffee Making Facilities, DVD's",,
,Canggu,,Indonesia,"Comfortable bedroom perfect for a long stay. Equipped with air conditioning or fan, fast WiFi, shared kitchen, private bathroom, daily room cleaning, and a cozy atmosphere. Close to the fruit market in the local Indonesian village. We can also provide extra beds and baby beds upon request. - 20min walk to the beach, 10min on bicycle, 5min on motorbike - Fan or AC in a room - FREE longboard skate rental - Daily basis cleaning service - Lounge area for working on laptops - Fully-equipped shared kitchen - Smoking terrace - Fan in a room - Secured, onsite parking for 1 vehicle - Safe neighborhood - High speed wi-fi at 20MBPS  View House Rules  ",1.9,,Bed and Breakfast,,Riviera Home,US$6.61,,No Rating,2,,"Free City Maps, Free Internet Access, Free Parking, Free WiFi, Towels Included, Air Conditioning, Bicycle Parking, Book Exchange, Breakfast Not Included, Card Phones, Fridge/Freezer, Hot Showers, Parking, Reading Light, Safe Deposit Box, Wheelchair Friendly, 24 Hour Security, Airport Transfers, Bicycle Hire, Internet Access, Late check-out, Laundry Facilities, Luggage Storage, Postal Service, Reception (limited hours), Tours/Travel Desk",,
,Canggu,,Indonesia,"Bunga Ayu Homestay offers accommodation in Canggu, Badung, Bali. Guests can enjoy the on-site pool and small bar. All rooms are equipped with a flat-screen TV. Some units include a seating area where you can relax. A Patio are featured in the property. There is luggage storage space at the property. The nearest airport is Ngurah Rai International Airport, 15 km from Bunga Ayu Homestay. Echo beach, tanah lot, and many cafes are not too far from Bunga Ayu Homestay. We speak english, balinese and bahasa  View House Rules  ",3.2,,Bed and Breakfast,,Bunga Ayu Homestay,US$7.10,,No Rating,1,,"Free Breakfast, Free Parking, Free WiFi, Towels Included, Air Conditioning, Cable TV, Card Phones, Outdoor Swimming Pool, Outdoor Terrace, Parking, Housekeeping, Internet Access, Late check-out, Laundry Facilities, Luggage Storage, Reception (limited hours), Restaurant",,
,Canggu,,Indonesia,"Set in Canggu, 2 km from Echo Beach, Rade Guesthouse has a number of amenities including a garden and free WiFi. Built in 2016, the property is within 200 m of La Laguna Bali. Finns Beach Club is 1.2 km from the property. At the guest house, the rooms come with a desk and a flat-screen TV. Rooms are fitted with a private bathroom. At Rade Guesthouse all rooms are equipped with a seating area. Breakfast is available each morning and includes continental and Asian options. Guests can enjoy a meal at the on-site restaurant, which serves a variety of Western dishes and also offers vegetarian options. The accommodation offers a terrace. Around the clock, the advice is available at the reception, where the staff speaks English and Indonesian. Terms and Conditions: Free Cancellation:3 Days before the arrival without being charged by the property Check in from 14:00 Check out Before 12:00 Payment on Arrival: Cash ONLY Reception working hours: 24 hours Tax included Breakfast included no curfew No pets  View House Rules  ",3.3,,Hotel,,Rade Guest House,US$8.44,,No Rating,2,,"Free Parking, Free WiFi, Air Conditioning, Outdoor Terrace, Parking, 24 Hour Security, Airport Transfers, Housekeeping, Laundry Facilities, Luggage Storage, Reception (limited hours), Room service (limited hours), Wake-up calls, Restaurant, Wi-Fi",,
,Canggu,,Indonesia,"Bamboo Moon Villas offers accommodation in Sanur. Sanur Beach is 400 m away. It features an outdoor pool and Free WiFi throughout the property. All units at Bamboo Moon Villas are air-conditioned and include a seating area with a flat-screen TV and DVD player. There is also a fully equipped kitchen fitted and the refrigerator comes with drinking water and ice. Free private parking is also available on site. Guests can stroll to the main street to find restaurants, bars, and shops. The surrounding area offers an array of activities, such as Yoga classes, diving school, and kite surfing. Serangan Turtle Island is 3.4 km from Bamboo Moon Villas. The nearest airport is Bali Denpasar International Airport, 20 km from the property. Terms and Conditions: Free Cancellation:3 Days before the arrival without being charged by the property Check in from 14:00 Check out Before 12:00 Payment on Arrival:Cash ONLY Reception working hours: 24 hours Tax included Breakfast included no curfew No pets  View House Rules  ",0.8,,Hotel,,Moon Bamboo,US$5.95,,No Rating,0,,"Free Internet Access, Free Parking, Free WiFi, Linen Included, Towels Included, Parking, Swimming Pool, Airport Transfers, Housekeeping, Laundry Facilities, Reception (limited hours), Room service (limited hours), Shuttle Bus, Bar, Café, Vending Machines, Wi-Fi",,
,Canggu,,Indonesia,"Puri Hostel Berawa prioritise calmness and tranquillity for our guests, with a little twist of traditional Bali environment. We have a green garden with a traditional Balinese Gazebo (Joglo), that can be use for yoga or Balinese Massage. The vibes in our hostel is very chill and quiet, and our guests are all  amazing people/travellers and we all love to share our stories to each other, it's a perfect environment for fellow backpacker to stay with us and explore the famous Canggu area. Puri Hostel Berawa have 2 rooms, each room consisted of 5 beds. We've been told that our bed is very comfortable and its a little bit bigger than a normal-size single bed. Our hostel also have a kitchen where guests can cook and refrigerators to store meals & beverages. We also have a cute little hammock to chill by the garden and our dining area have a relaxing garden view. We are located in Jln Pantai Berawa in Gang Rama. Its a 4 minutes walk to Berawa Beach, where our guest usually go for surfing and we are surrounding by a lot of cool places such as restaurants, bars, cafes, gyms and yoga studio. ***Property Policies*** Cancellation policy: 3 days before arrival. In case of a late cancellation or No Show, you will be charged the first night of your stay. Check in from 13:00 to 17:00. Late check-in after 17.00 is possible, as we will inform you your assigned bed prior to your arrival. Check out before 12:00 noon. Payment upon arrival by cash. Taxes included. Breakfast not included. No curfew. Non smoking. No pets. Reception working time:08:00~17:00.  View House Rules  ",2.6,,Hostel,,Puri Hostel Berawa,US$5.62,,No Rating,0,,"Free Internet Access, Free Parking, Free WiFi, Linen Included, Towels Included, Air Conditioning, Bicycle Parking, Common Room, Cooker, Fridge/Freezer, Hot Showers, Outdoor Terrace, Parking, Security Lockers, Utensils, Airport Transfers, Express check-in / out, Housekeeping, Internet Access, Luggage Storage, Reception (limited hours), Tours/Travel Desk, Tea & Coffee Making Facilities, Wi-Fi",,
